,artist,title,track_n,line,lyrics,track_title
1914,Evanescence,The Bitter Truth,4,2,On the tip-tippy-toppy of the highest high of low,Yeah Right
1915,Evanescence,The Bitter Truth,4,3,And I'm the shadow,Yeah Right
1916,Evanescence,The Bitter Truth,4,4,Of theâ€…firstâ€…little flower onâ€…the brightest patch of snow,Yeah Right
1917,Evanescence,The Bitter Truth,4,5,Happiness canâ€…be hard to find,Yeah Right
1918,Evanescence,The Bitter Truth,4,6,I'm so slap silly happy,Yeah Right
1919,Evanescence,The Bitter Truth,4,7,Everybody wants toâÅŸtakeâÅŸmine,Yeah Right
1920,Evanescence,The Bitter Truth,4,8,"Yeah,âÅŸright",Yeah Right
1921,Evanescence,The Bitter Truth,4,9,That sounds nice,Yeah Right
1922,Evanescence,The Bitter Truth,4,10,EverythingâÅŸwe ever wantedâÅŸand more,Yeah Right
1923,Evanescence,The Bitter Truth,4,11,Someday we'll get paid,Yeah Right
1924,Evanescence,The Bitter Truth,4,12,More than it was worth to sell our souls,Yeah Right
1925,Evanescence,The Bitter Truth,4,13,"Yeah, yeah, right",Yeah Right
1926,Evanescence,The Bitter Truth,4,14,"Yeah, I'm a rock star",Yeah Right
1927,Evanescence,The Bitter Truth,4,15,"I'm a queen resurrected, just as messed up as before",Yeah Right
1928,Evanescence,The Bitter Truth,4,16,Twist the knife hard,Yeah Right
1929,Evanescence,The Bitter Truth,4,17,Just makes it easier to tell you I don't need you anymore (Oh),Yeah Right
1930,Evanescence,The Bitter Truth,4,18,"Life's a game 'til you lose, then what?",Yeah Right
1931,Evanescence,The Bitter Truth,4,19,I'm reaching a new level of not giving a fuck,Yeah Right
1932,Evanescence,The Bitter Truth,4,20,"Yeah, right",Yeah Right
1933,Evanescence,The Bitter Truth,4,21,That sounds nice,Yeah Right
1934,Evanescence,The Bitter Truth,4,22,Everything we ever wanted and more,Yeah Right
1935,Evanescence,The Bitter Truth,4,23,Someday (I can't wait for the day),Yeah Right
1936,Evanescence,The Bitter Truth,4,24,We'll get paid,Yeah Right
1937,Evanescence,The Bitter Truth,4,25,More than it was worth to sell our souls,Yeah Right
1938,Evanescence,The Bitter Truth,4,26,"Tell me, how is the real world treating you?",Yeah Right
1939,Evanescence,The Bitter Truth,4,27,Is that my fault too?,Yeah Right
1940,Evanescence,The Bitter Truth,4,28,My one mistake was giving more and more and more,Yeah Right
1941,Evanescence,The Bitter Truth,4,29,More and more and more,Yeah Right
1942,Evanescence,The Bitter Truth,4,30,"Hey, yeah",Yeah Right
1943,Evanescence,The Bitter Truth,4,31,"Yeah, right",Yeah Right
1944,Evanescence,The Bitter Truth,4,32,"Baby, that sounds nice (That sounds nice)",Yeah Right
1945,Evanescence,The Bitter Truth,4,33,Everything you ever wanted and more,Yeah Right
1946,Evanescence,The Bitter Truth,4,34,Someday (I can't wait for the day),Yeah Right
1947,Evanescence,The Bitter Truth,4,35,We'll get paid,Yeah Right
1948,Evanescence,The Bitter Truth,4,36,"More than it was worth to sell our souls, sell our souls",Yeah Right
1949,Evanescence,The Bitter Truth,4,37,"Yeah, right",Yeah Right
1950,Evanescence,The Bitter Truth,4,38,That sounds nice,Yeah Right
1951,Evanescence,The Bitter Truth,4,39,More than it was worth to sell our souls,Yeah Right
1952,Evanescence,The Bitter Truth,5,1,Follow me under,Feeding the Dark
1953,Evanescence,The Bitter Truth,5,2,Low as we are,Feeding the Dark
1954,Evanescence,The Bitter Truth,5,3,Swallow your hunger,Feeding the Dark
1955,Evanescence,The Bitter Truth,5,4,Feeding this dark,Feeding the Dark
1956,Evanescence,The Bitter Truth,5,5,Feeding this dark,Feeding the Dark
1957,Evanescence,The Bitter Truth,5,6,Do you remember,Feeding the Dark
1958,Evanescence,The Bitter Truth,5,7,What made the scar?,Feeding the Dark
1959,Evanescence,The Bitter Truth,5,8,How deep will you cut?,Feeding the Dark
1960,Evanescence,The Bitter Truth,5,9,Seeking my heart,Feeding the Dark
1961,Evanescence,The Bitter Truth,5,10,Seeking my heart,Feeding the Dark
1962,Evanescence,The Bitter Truth,5,11,"Well, you know that you can't hide",Feeding the Dark
1963,Evanescence,The Bitter Truth,5,12,And you know that you can't lie,Feeding the Dark
1964,Evanescence,The Bitter Truth,5,13,'Cause I know all your secrets,Feeding the Dark
1965,Evanescence,The Bitter Truth,5,14,And I won't let you forget,Feeding the Dark
1966,Evanescence,The Bitter Truth,5,15,Follow me under (Follow me under),Feeding the Dark
1967,Evanescence,The Bitter Truth,5,16,Low as we are (Follow me),Feeding the Dark
1968,Evanescence,The Bitter Truth,5,17,Fate is the liar (Feed...),Feeding the Dark
1969,Evanescence,The Bitter Truth,5,18,Feeding this dark,Feeding the Dark
1970,Evanescence,The Bitter Truth,5,19,Feeding this dark,Feeding the Dark
1971,Evanescence,The Bitter Truth,5,20,"Well, you know that you can't hide",Feeding the Dark
1972,Evanescence,The Bitter Truth,5,21,And you know that you can't lie,Feeding the Dark
1973,Evanescence,The Bitter Truth,5,22,'Cause I know all your secrets,Feeding the Dark
1974,Evanescence,The Bitter Truth,5,23,And I won't let you forget,Feeding the Dark
1975,Evanescence,The Bitter Truth,5,24,Don't look away,Feeding the Dark
1976,Evanescence,The Bitter Truth,5,25,Let the light pour down on our darkest day,Feeding the Dark
1977,Evanescence,The Bitter Truth,5,26,If we run from ourselves,Feeding the Dark
1978,Evanescence,The Bitter Truth,5,27,We will run forever,Feeding the Dark
1979,Evanescence,The Bitter Truth,5,28,"Well, you know that you can't hide (You can't hide)",Feeding the Dark
1980,Evanescence,The Bitter Truth,5,29,And you know that you can't lie (You can't lie),Feeding the Dark
1981,Evanescence,The Bitter Truth,5,30,'Cause we know all your secrets (Know all your secrets),Feeding the Dark
1982,Evanescence,The Bitter Truth,5,31,And I won't let you forget,Feeding the Dark
1983,Evanescence,The Bitter Truth,6,1,I don't need drugs,Wasted on You
1984,Evanescence,The Bitter Truth,6,2,I'm already six feet low,Wasted on You
1985,Evanescence,The Bitter Truth,6,3,Wasted on you,Wasted on You
1986,Evanescence,The Bitter Truth,6,4,Waitin' for a miracle,Wasted on You
1987,Evanescence,The Bitter Truth,6,5,I can't moveâ€…on,Wasted on You
1988,Evanescence,The Bitter Truth,6,6,Feelsâ€…like we're frozenâ€…in time,Wasted on You
1989,Evanescence,The Bitter Truth,6,7,I'm wasted on you,Wasted on You
1990,Evanescence,The Bitter Truth,6,8,Just passâ€…me the bitter truth,Wasted on You
1991,Evanescence,The Bitter Truth,6,9,"Love, don't you remember?",Wasted on You
1992,Evanescence,The Bitter Truth,6,10,We were the ones,Wasted on You
1993,Evanescence,The Bitter Truth,6,11,Nothing could ever change and,Wasted on You
1994,Evanescence,The Bitter Truth,6,12,"Love, it's easier not to believe",Wasted on You
1995,Evanescence,The Bitter Truth,6,13,We have broken everything,Wasted on You
1996,Evanescence,The Bitter Truth,6,14,But here we are,Wasted on You
1997,Evanescence,The Bitter Truth,6,15,Numb my head,Wasted on You
1998,Evanescence,The Bitter Truth,6,16,'Til I can't think anymore,Wasted on You
1999,Evanescence,The Bitter Truth,6,17,But I still feel the pain,Wasted on You
2000,Evanescence,The Bitter Truth,6,18,I don't need drugs,Wasted on You
2001,Evanescence,The Bitter Truth,6,19,I'm already six feet low,Wasted on You
2002,Evanescence,The Bitter Truth,6,20,Wasted on you,Wasted on You
2003,Evanescence,The Bitter Truth,6,21,Waitin' for a miracle,Wasted on You
2004,Evanescence,The Bitter Truth,6,22,I can't move on,Wasted on You
2005,Evanescence,The Bitter Truth,6,23,Feels like we're frozen in time,Wasted on You
2006,Evanescence,The Bitter Truth,6,24,I'm wasted on you,Wasted on You
2007,Evanescence,The Bitter Truth,6,25,Just pass me the bitter truth,Wasted on You
2008,Evanescence,The Bitter Truth,6,26,"Once, this was a garden",Wasted on You
2009,Evanescence,The Bitter Truth,6,27,This was a world,Wasted on You
2010,Evanescence,The Bitter Truth,6,28,All of the nightmares stayed in the dark,Wasted on You
2011,Evanescence,The Bitter Truth,6,29,A little too much time by yourself,Wasted on You
2012,Evanescence,The Bitter Truth,6,30,And you become the enemy,Wasted on You
2013,Evanescence,The Bitter Truth,6,31,Just look at us now,Wasted on You
2014,Evanescence,The Bitter Truth,6,32,Drowning slowly,Wasted on You
2015,Evanescence,The Bitter Truth,6,33,Just to stay true,Wasted on You
2016,Evanescence,The Bitter Truth,6,34,I don't need drugs,Wasted on You
2017,Evanescence,The Bitter Truth,6,35,I'm already six feet low,Wasted on You
2018,Evanescence,The Bitter Truth,6,36,Wasted on you,Wasted on You
2019,Evanescence,The Bitter Truth,6,37,Waitin' for a miracle,Wasted on You
2020,Evanescence,The Bitter Truth,6,38,And I can't move on,Wasted on You
2021,Evanescence,The Bitter Truth,6,39,I feel like we're frozen in time,Wasted on You
2022,Evanescence,The Bitter Truth,6,40,I'm wasted on you,Wasted on You
2023,Evanescence,The Bitter Truth,6,41,Just pass me the bitter truth,Wasted on You
2024,Evanescence,The Bitter Truth,6,42,Will I ever be the same? (Will I ever be the same?),Wasted on You
2025,Evanescence,The Bitter Truth,6,43,Am I strong enough to change? (Am I strong enough to change?),Wasted on You
2026,Evanescence,The Bitter Truth,6,44,Is it in my blood?,Wasted on You
2027,Evanescence,The Bitter Truth,6,45,Shield my eyes to face the day (Shield my eyes to face the day),Wasted on You
2028,Evanescence,The Bitter Truth,6,46,Come too far to slip away (Come too far to slip away),Wasted on You
2029,Evanescence,The Bitter Truth,6,47,But it's killing me to go on without you,Wasted on You
2030,Evanescence,The Bitter Truth,6,48,I don't need drugs,Wasted on You
2031,Evanescence,The Bitter Truth,6,49,I'm already six feet low,Wasted on You
2032,Evanescence,The Bitter Truth,6,50,I'm wasted on you (Wasted on),Wasted on You
2033,Evanescence,The Bitter Truth,6,51,Waitin' for a miracle,Wasted on You
2034,Evanescence,The Bitter Truth,6,52,I can't move on,Wasted on You
2035,Evanescence,The Bitter Truth,6,53,Like we're frozen in time,Wasted on You
2036,Evanescence,The Bitter Truth,6,54,I'm wasted on you (Wasted on you),Wasted on You
2037,Evanescence,The Bitter Truth,6,55,Just pass me the bitter truth,Wasted on You
2038,Evanescence,The Bitter Truth,7,1,"Stand in the front, but shut up 'til I tell you to go",Better Without You
2039,Evanescence,The Bitter Truth,7,2,Don't get caughtâ€…upâ€…in pretend 'causeâ€…you're not in control,Better Without You
2040,Evanescence,The Bitter Truth,7,3,"'Cause this isâ€…my world, little girl, you'd be lost on your own",Better Without You
2041,Evanescence,The Bitter Truth,7,4,JustâÅŸhatingâÅŸandâÅŸwaiting and savingâÅŸup,Better Without You
2042,Evanescence,The Bitter Truth,7,5,I'll do youâÅŸa favor and save you if you sign on the line,Better Without You
2043,Evanescence,The Bitter Truth,7,6,"Don't worry your pretty little head about the future, it's all fine",Better Without You
2044,Evanescence,The Bitter Truth,7,7,"Whether you're wrong or you're right, doesn't matter, you're not up to the fight",Better Without You
2045,Evanescence,The Bitter Truth,7,8,Keeping my head down,Better Without You
2046,Evanescence,The Bitter Truth,7,9,'Cause they don't know what I know now,Better Without You
2047,Evanescence,The Bitter Truth,7,10,As empires fall to pieces,Better Without You
2048,Evanescence,The Bitter Truth,7,11,Our ashes twisting in the air,Better Without You
2049,Evanescence,The Bitter Truth,7,12,It makes me smile to know that,Better Without You
2050,Evanescence,The Bitter Truth,7,13,I'm better without you,Better Without You
2051,Evanescence,The Bitter Truth,7,14,Now look around and remember your friends if you can,Better Without You
2052,Evanescence,The Bitter Truth,7,15,"Feeding the flames 'til there's no one to blame, it's on your hands",Better Without You
2053,Evanescence,The Bitter Truth,7,16,"Lost in your lies, pay the price with our lives, you've gone mad",Better Without You
2054,Evanescence,The Bitter Truth,7,17,And there's no way out,Better Without You
2055,Evanescence,The Bitter Truth,7,18,'Cause we all know you're hollow,Better Without You
2056,Evanescence,The Bitter Truth,7,19,As empires fall to pieces,Better Without You
2057,Evanescence,The Bitter Truth,7,20,Our ashes twisting in the air,Better Without You
2058,Evanescence,The Bitter Truth,7,21,It makes me smile to know that,Better Without You
2059,Evanescence,The Bitter Truth,7,22,I'm better without you,Better Without You
2060,Evanescence,The Bitter Truth,7,23,"Not enough, not enough",Better Without You
2061,Evanescence,The Bitter Truth,7,24,Not enough to throw it all away,Better Without You
2062,Evanescence,The Bitter Truth,7,25,We'd still be falling,Better Without You
2063,Evanescence,The Bitter Truth,7,26,We're fallen,Better Without You
2064,Evanescence,The Bitter Truth,7,27,"Turn it up, turn it up",Better Without You
2065,Evanescence,The Bitter Truth,7,28,Never gonna shut me up again,Better Without You
2066,Evanescence,The Bitter Truth,7,29,Your time is over,Better Without You
2067,Evanescence,The Bitter Truth,7,30,It's over now,Better Without You
2068,Evanescence,The Bitter Truth,7,31,As empires fall to pieces,Better Without You
2069,Evanescence,The Bitter Truth,7,32,Our ashes twisting in the air,Better Without You
2070,Evanescence,The Bitter Truth,7,33,It makes me smile to know that,Better Without You
2071,Evanescence,The Bitter Truth,7,34,"I'm, I'm better without you",Better Without You
2072,Evanescence,The Bitter Truth,8,1,Cover my ears and close my eyes,Use My Voice
2073,Evanescence,The Bitter Truth,8,2,Just long enough to stop the noise,Use My Voice
2074,Evanescence,The Bitter Truth,8,3,"Go on, takeâ€…everythingâ€…and throw itâ€…away",Use My Voice
2075,Evanescence,The Bitter Truth,8,4,But I will use my voice,Use My Voice
2076,Evanescence,The Bitter Truth,8,5,"Woah,â€…woah, oh",Use My Voice
2077,Evanescence,The Bitter Truth,8,6,"Woah, woah, oh",Use My Voice
2078,Evanescence,The Bitter Truth,8,7,Drown every truth in an ocean of lies,Use My Voice
2079,Evanescence,The Bitter Truth,8,8,"Label me ""bitch"" because I dare to draw my own line",Use My Voice
2080,Evanescence,The Bitter Truth,8,9,Burn every bridge and build a wall in my way,Use My Voice
2081,Evanescence,The Bitter Truth,8,10,But I will use my voice,Use My Voice
2082,Evanescence,The Bitter Truth,8,11,"Woah, woah, oh",Use My Voice
2083,Evanescence,The Bitter Truth,8,12,"Whether you like it or not, you're gonna take what I got",Use My Voice
2084,Evanescence,The Bitter Truth,8,13,"Woah, woah, oh",Use My Voice
2085,Evanescence,The Bitter Truth,8,14,"If we can't talk about it, we'll just keep drowning in it",Use My Voice
2086,Evanescence,The Bitter Truth,8,15,"Give me credit or not, I give and I give a lot",Use My Voice
2087,Evanescence,The Bitter Truth,8,16,But don't you speak for me,Use My Voice
2088,Evanescence,The Bitter Truth,8,17,"Woah, woah, oh",Use My Voice
2089,Evanescence,The Bitter Truth,8,18,"No, don't you speak for me",Use My Voice
2090,Evanescence,The Bitter Truth,8,19,"Never mind me, I'm a waste of your time",Use My Voice
2091,Evanescence,The Bitter Truth,8,20,Never gonna fit in the box that you need,Use My Voice
2092,Evanescence,The Bitter Truth,8,21,"And I can read between the lines, yeah",Use My Voice
2093,Evanescence,The Bitter Truth,8,22,Gather your friends and wave your gun in my face,Use My Voice
2094,Evanescence,The Bitter Truth,8,23,But I will use my voice,Use My Voice
2095,Evanescence,The Bitter Truth,8,24,"Woah, woah, oh",Use My Voice
2096,Evanescence,The Bitter Truth,8,25,"Whether you like it or not, you're gonna take what I got",Use My Voice
2097,Evanescence,The Bitter Truth,8,26,"Woah, woah, oh",Use My Voice
2098,Evanescence,The Bitter Truth,8,27,"If we can't talk about it, we'll just keep drowning in it",Use My Voice
2099,Evanescence,The Bitter Truth,8,28,"Give me credit or not, I give and I give a lot",Use My Voice
2100,Evanescence,The Bitter Truth,8,29,But don't you speak for me,Use My Voice
2101,Evanescence,The Bitter Truth,8,30,"Woah, woah, oh",Use My Voice
2102,Evanescence,The Bitter Truth,8,31,"No, don't you speak for me",Use My Voice
2103,Evanescence,The Bitter Truth,8,32,Whether you like it or not,Use My Voice
2104,Evanescence,The Bitter Truth,8,33,Whether you like it or not,Use My Voice
2105,Evanescence,The Bitter Truth,8,34,Whether you like it or not,Use My Voice
2106,Evanescence,The Bitter Truth,8,35,Whether you like it or not,Use My Voice
2107,Evanescence,The Bitter Truth,8,36,One day soon,Use My Voice
2108,Evanescence,The Bitter Truth,8,37,It's gonna fall back on you,Use My Voice
2109,Evanescence,The Bitter Truth,8,38,No more lies,Use My Voice
2110,Evanescence,The Bitter Truth,8,39,We're gonna break right through,Use My Voice
2111,Evanescence,The Bitter Truth,8,40,Like it or not,Use My Voice
2112,Evanescence,The Bitter Truth,8,41,"Woah, woah, oh",Use My Voice
2113,Evanescence,The Bitter Truth,8,42,"If we can't talk about it, we'll just keep drowning in it",Use My Voice
2114,Evanescence,The Bitter Truth,8,43,"Give me credit or not, I give and I give a lot",Use My Voice
2115,Evanescence,The Bitter Truth,8,44,But don't you speak for me,Use My Voice
2116,Evanescence,The Bitter Truth,8,45,"Woah, woah, oh",Use My Voice
2117,Evanescence,The Bitter Truth,8,46,"No, don't you speak for me",Use My Voice
2118,Evanescence,The Bitter Truth,8,47,"Woah, woah, oh (Whether you like it or not)",Use My Voice
2119,Evanescence,The Bitter Truth,8,48,Don't you speak for me,Use My Voice
2120,Evanescence,The Bitter Truth,9,1,By the way that you talk to me,Take Cover
2121,Evanescence,The Bitter Truth,9,2,I can see the lie you're dreaming I'll believe,Take Cover
2122,Evanescence,The Bitter Truth,9,3,"By the way, don't you forget who you are now",Take Cover
2123,Evanescence,The Bitter Truth,9,4,'Cause that's not your name,Take Cover
2124,Evanescence,The Bitter Truth,9,5,Oh you betterâÅŸtakeâÅŸcover,Take Cover
2125,Evanescence,The Bitter Truth,9,6,('CauseâÅŸI'm on myâÅŸway now),Take Cover
2126,Evanescence,The Bitter Truth,9,7,I'm comingâÅŸback to take your world down,Take Cover
2127,Evanescence,The Bitter Truth,9,8,"Move over, if you can",Take Cover
2128,Evanescence,The Bitter Truth,9,9,'Cause I never lost my crown,Take Cover
2129,Evanescence,The Bitter Truth,9,10,Slave to your insecurity,Take Cover
2130,Evanescence,The Bitter Truth,9,11,That's what drove you down in the first place,Take Cover
2131,Evanescence,The Bitter Truth,9,12,But you haven't learned a thing,Take Cover
2132,Evanescence,The Bitter Truth,9,13,Caught in your thick web of lies,Take Cover
2133,Evanescence,The Bitter Truth,9,14,Gonna be the bitch you make me out to be,Take Cover
2134,Evanescence,The Bitter Truth,9,15,Oh you better take cover,Take Cover
2135,Evanescence,The Bitter Truth,9,16,(Nothing you can say now),Take Cover
2136,Evanescence,The Bitter Truth,9,17,You underestimated my wrath,Take Cover
2137,Evanescence,The Bitter Truth,9,18,"Move over, if you can",Take Cover
2138,Evanescence,The Bitter Truth,9,19,I'm gonna give the love back,Take Cover
2139,Evanescence,The Bitter Truth,9,20,So you want to play with me?,Take Cover
2140,Evanescence,The Bitter Truth,9,21,"After it all - your ego, your greed",Take Cover
2141,Evanescence,The Bitter Truth,9,22,You dug your grave so come on inside and rest in peace,Take Cover
2142,Evanescence,The Bitter Truth,9,23,Take cover,Take Cover
2143,Evanescence,The Bitter Truth,9,24,(Cause I'm on my way now),Take Cover
2144,Evanescence,The Bitter Truth,9,25,I'm gonna have to take you all down,Take Cover
2145,Evanescence,The Bitter Truth,9,26,"Move over, if you can",Take Cover
2146,Evanescence,The Bitter Truth,9,27,'Cause I never lost my crown,Take Cover
2147,Evanescence,The Bitter Truth,10,1,Give me a reason,Far from Heaven
2148,Evanescence,The Bitter Truth,10,2,Make me whole again,Far from Heaven
2149,Evanescence,The Bitter Truth,10,3,Wounds should become scars but I'm cracked instead,Far from Heaven
2150,Evanescence,The Bitter Truth,10,4,Can't risk believing,Far from Heaven
2151,Evanescence,The Bitter Truth,10,5,That I would stand a chance,Far from Heaven
2152,Evanescence,The Bitter Truth,10,6,"Frozen in the doorway, don't wanna leave the past",Far from Heaven
2153,Evanescence,The Bitter Truth,10,7,One more night,Far from Heaven
2154,Evanescence,The Bitter Truth,10,8,What I wouldn't give to be with you,Far from Heaven
2155,Evanescence,The Bitter Truth,10,9,For one more night,Far from Heaven
2156,Evanescence,The Bitter Truth,10,10,What if I can't see your light anymore?,Far from Heaven
2157,Evanescence,The Bitter Truth,10,11,'Cause I've spent too long in the dark,Far from Heaven
2158,Evanescence,The Bitter Truth,10,12,And I'm on my knees without shame begging to believe,Far from Heaven
2159,Evanescence,The Bitter Truth,10,13,But I feel so far from heaven,Far from Heaven
2160,Evanescence,The Bitter Truth,10,14,Wake up to a new day,Far from Heaven
2161,Evanescence,The Bitter Truth,10,15,Break my heart again,Far from Heaven
2162,Evanescence,The Bitter Truth,10,16,Dreaming makes for sweet escape but I can't forget,Far from Heaven
2163,Evanescence,The Bitter Truth,10,17,I'm back at the edge now,Far from Heaven
2164,Evanescence,The Bitter Truth,10,18,I never needed you more,Far from Heaven
2165,Evanescence,The Bitter Truth,10,19,Staring down the emptiness that I can't ignore,Far from Heaven
2166,Evanescence,The Bitter Truth,10,20,All my life,Far from Heaven
2167,Evanescence,The Bitter Truth,10,21,Didn't wanna dream I could lose you,Far from Heaven
2168,Evanescence,The Bitter Truth,10,22,But you just smiled,Far from Heaven
2169,Evanescence,The Bitter Truth,10,23,What if I can't see your light anymore?,Far from Heaven
2170,Evanescence,The Bitter Truth,10,24,'Cause I've spent too long in the dark,Far from Heaven
2171,Evanescence,The Bitter Truth,10,25,And I'm on my knees without shame begging to believe,Far from Heaven
2172,Evanescence,The Bitter Truth,10,26,But I feel so far from heaven,Far from Heaven
2173,Evanescence,The Bitter Truth,10,27,Is anyone out there? Did you give up on us?,Far from Heaven
2174,Evanescence,The Bitter Truth,10,28,"Break this silence, I'm crushed under love",Far from Heaven
2175,Evanescence,The Bitter Truth,10,29,"I don't wanna lock down, but we've lost so much",Far from Heaven
2176,Evanescence,The Bitter Truth,10,30,Will you forgive me,Far from Heaven
2177,Evanescence,The Bitter Truth,10,31,If I can't see your light anymore?,Far from Heaven
2178,Evanescence,The Bitter Truth,10,32,'Cause I've spent too long in the dark,Far from Heaven
2179,Evanescence,The Bitter Truth,10,33,And I'm on my knees without shame begging to believe,Far from Heaven
2180,Evanescence,The Bitter Truth,10,34,But I feel so far from heaven,Far from Heaven
2181,Evanescence,The Bitter Truth,10,35,I feel so far,Far from Heaven
2182,Evanescence,The Bitter Truth,11,1,Not on your life,Part of Me
2183,Evanescence,The Bitter Truth,11,2,"Won't let it break me, won't give up the fight",Part of Me
2184,Evanescence,The Bitter Truth,11,3,"But on this last thread, I'm holding so tight",Part of Me
2185,Evanescence,The Bitter Truth,11,4,"Feed my imaginings, don't let a sweet dream die",Part of Me
2186,Evanescence,The Bitter Truth,11,5,Not on your life,Part of Me
2187,Evanescence,The Bitter Truth,11,6,I'm not abandoning - I have survived,Part of Me
2188,Evanescence,The Bitter Truth,11,7,Somehow still standing through death and through time,Part of Me
2189,Evanescence,The Bitter Truth,11,8,I need your love like a drug keeping me alive,Part of Me
2190,Evanescence,The Bitter Truth,11,9,Drown me in your blinding light,Part of Me
2191,Evanescence,The Bitter Truth,11,10,I will be more than my survival,Part of Me
2192,Evanescence,The Bitter Truth,11,11,Own these scars on my heart,Part of Me
2193,Evanescence,The Bitter Truth,11,12,Even in dreams I hear you calling,Part of Me
2194,Evanescence,The Bitter Truth,11,13,"Breaking the surface, I won't let go",Part of Me
2195,Evanescence,The Bitter Truth,11,14,You're part of me,Part of Me
2196,Evanescence,The Bitter Truth,11,15,Can't stop me now,Part of Me
2197,Evanescence,The Bitter Truth,11,16,Just clawed my way back from deep underground,Part of Me
2198,Evanescence,The Bitter Truth,11,17,"No time for hatred, no holding back now",Part of Me
2199,Evanescence,The Bitter Truth,11,18,"Set me on fir_µ, I like it the way it burns",Part of Me
2200,Evanescence,The Bitter Truth,11,19,Hands on your heart,Part of Me
2201,Evanescence,The Bitter Truth,11,20,Who r_µally thought we would make it this far?,Part of Me
2202,Evanescence,The Bitter Truth,11,21,What good could come of embracing the dark?,Part of Me
2203,Evanescence,The Bitter Truth,11,22,We found each other through brokenness and now look how strong we are,Part of Me
2204,Evanescence,The Bitter Truth,11,23,Drown me in your blinding light,Part of Me
2205,Evanescence,The Bitter Truth,11,24,I will be more than my survival,Part of Me
2206,Evanescence,The Bitter Truth,11,25,Own these scars on my heart,Part of Me
2207,Evanescence,The Bitter Truth,11,26,Even in dreams I hear you calling,Part of Me
2208,Evanescence,The Bitter Truth,11,27,So I know it's still worth believing,Part of Me
2209,Evanescence,The Bitter Truth,11,28,It's not just a feeling,Part of Me
2210,Evanescence,The Bitter Truth,11,29,As long as I don't let it go,Part of Me
2211,Evanescence,The Bitter Truth,11,30,Don't let me go,Part of Me
2212,Evanescence,The Bitter Truth,11,31,I will be more than my survival,Part of Me
2213,Evanescence,The Bitter Truth,11,32,Own these scars on my heart,Part of Me
2214,Evanescence,The Bitter Truth,11,33,Even in dreams I hear you calling,Part of Me
2215,Evanescence,The Bitter Truth,11,34,"Breaking the surface, I won't let go",Part of Me
2216,Evanescence,The Bitter Truth,11,35,You're part of me now and always,Part of Me
2217,Evanescence,The Bitter Truth,12,1,I believe in us,Blind Belief
2218,Evanescence,The Bitter Truth,12,2,I can't remember why I believe in us,Blind Belief
2219,Evanescence,The Bitter Truth,12,3,"These seeds of the past, they keep springing up",Blind Belief
2220,Evanescence,The Bitter Truth,12,4,Love begins with trust,Blind Belief
2221,Evanescence,The Bitter Truth,12,5,But we can't be trusted,Blind Belief
2222,Evanescence,The Bitter Truth,12,6,"Oh, the future starts with us",Blind Belief
2223,Evanescence,The Bitter Truth,12,7,"Blind belief, are you afraid to see",Blind Belief
2224,Evanescence,The Bitter Truth,12,8,That our fathers were wrong?,Blind Belief
2225,Evanescence,The Bitter Truth,12,9,We hold the key to redemption,Blind Belief
2226,Evanescence,The Bitter Truth,12,10,Let icons fall,Blind Belief
2227,Evanescence,The Bitter Truth,12,11,Dare to break away,Blind Belief
2228,Evanescence,The Bitter Truth,12,12,Tear down this broken machine,Blind Belief
2229,Evanescence,The Bitter Truth,12,13,Escape your cage,Blind Belief
2230,Evanescence,The Bitter Truth,12,14,We're falling to pieces,Blind Belief
2231,Evanescence,The Bitter Truth,12,15,"Oh, the future's rising up",Blind Belief
2232,Evanescence,The Bitter Truth,12,16,"Blind belief, are you afraid to see",Blind Belief
2233,Evanescence,The Bitter Truth,12,17,That our fathers were wrong?,Blind Belief
2234,Evanescence,The Bitter Truth,12,18,We hold the key to redemption,Blind Belief
2235,Evanescence,The Bitter Truth,12,19,Let icons fall,Blind Belief
2236,Evanescence,The Bitter Truth,12,20,Push through the pain,Blind Belief
2237,Evanescence,The Bitter Truth,12,21,Unbreak this system,Blind Belief
2238,Evanescence,The Bitter Truth,12,22,Arms of self-sacrifice,Blind Belief
2239,Evanescence,The Bitter Truth,12,23,Lay them down,Blind Belief
2240,Evanescence,The Bitter Truth,12,24,"Lay 'em down, lay 'em down, lay 'em down, lay 'em down",Blind Belief
2241,Evanescence,The Bitter Truth,12,25,"Blind belief, are you afraid to see",Blind Belief
2242,Evanescence,The Bitter Truth,12,26,That our fathers were wrong?,Blind Belief
2243,Evanescence,The Bitter Truth,12,27,We hold the key to redemption,Blind Belief
2244,Evanescence,The Bitter Truth,12,28,Love over all,Blind Belief
2245,Evanescence,The Bitter Truth,12,29,We hold the key to redemption,Blind Belief
2246,Evanescence,The Bitter Truth,12,30,Love over all,Blind Belief
